external_code,project_name,city,country,image_url,display_order
LDP62,THE-Studio (Tsinghua Eco Studio),Guian New Area,China,/project_images/south%20facade%20-%20LDP62.webp,8
LDP62,THE-Studio (Tsinghua Eco Studio),Guian New Area,China,/project_images/southeast%20view%20-%20LDP62.webp,9
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_03%20-%20LDP63.webp,0
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_04%20-%20LDP63.webp,1
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_05%20-%20LDP63.webp,2
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_06%20-%20LDP63.webp,3
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_07%20-%20LDP63.webp,4
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_08%20-%20LDP63.webp,5
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_09%20-%20LDP63.webp,6
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_Microclimatic%20Pavilion_10%20-%20LDP63.webp,7
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-30%20UIA%20Guidelines_Microclimatic%20Pavilion_01%20-%20LDP63.webp,8
LDP63,Microclimatic Pavilion,Milan,Italy,/project_images/2023-04-30%20UIA%20Guidelines_Microclimatic%20Pavilion_02%20-%20LDP63.webp,9
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/-_LDP64.webp,0
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/1%20-%20LDP64.webp,1
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/6%20-%20LDP64.webp,2
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/7%20-%20LDP64.webp,3
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/Architectural%20Concept%20-%20site%20elements%20-%20LDP64.webp,4
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/LDP64_cjk_10.webp,5
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/Significance%20of%20the%20project%20-%20activity%20photos%20-%20LDP64.webp,6
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/SJ32586-Pano-_-_LDP64.webp,7
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/WQS3533--_-_LDP64.webp,8
LDP64,Lakeshore Service Center,Zhuhai,China,/project_images/WQS3703-_-_LDP64.webp,9
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(01)%20-%20LDP65.webp,0
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(02)%20-%20LDP65.webp,1
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(03)%20-%20LDP65.webp,2
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(04)%20-%20LDP65.webp,3
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(05)%20-%20LDP65.webp,4
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(06)%20-%20LDP65.webp,5
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(07)%20-%20LDP65.webp,6
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/Mata%20Virgem_foto%20(08)%20-%20LDP65.webp,7
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/MATA%20VIRGEM_perspective%20-%20LDP65.webp,8
LDP65,Mata Virgem Urban Park,São Paulo/Diadema,Brazil,/project_images/MATA%20VIRGEM_plan%20-%20LDP65.webp,9
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_03%20-%20LDP66.webp,0
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_04%20-%20LDP66.webp,1
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_05%20-%20LDP66.webp,2
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_06%20-%20LDP66.webp,3
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_07%20-%20LDP66.webp,4
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_08%20-%20LDP66.webp,5
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_09%20-%20LDP66.webp,6
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-29%20UIA%20Guidelines_BooTech%20EcoDome_10%20-%20LDP66.webp,7
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-30%20UIA%20Guidelines_BooTech%20EcoDome_01%20-%20LDP66.webp,8
LDP66,BooTech EcoDome,Milan,Italy,/project_images/2023-04-30%20UIA%20Guidelines_BooTech%20EcoDome_02%20-%20LDP66.webp,9
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_01%20-%20LDP67.webp,0
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_02%20-%20LDP67.webp,1
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_03%20-%20LDP67.webp,2
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_04%20-%20LDP67.webp,3
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_05%20-%20LDP67.webp,4
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_06%20-%20LDP67.webp,5
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_07%20-%20LDP67.webp,6
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_08%20-%20LDP67.webp,7
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_09%20-%20LDP67.webp,8
LDP67,Highland School System,Hanoi,Vietnam,/project_images/Pano_10%20-%20LDP67.webp,9
LDP68,Village System,Hanoi,Vietnam,/project_images/01_L_-_LDP68.webp,0
LDP68,Village System,Hanoi,Vietnam,/project_images/02_L_-_LDP68.webp,1
LDP68,Village System,Hanoi,Vietnam,/project_images/03_L_-_LDP68.webp,2
LDP68,Village System,Hanoi,Vietnam,/project_images/04%20LM%20-%20LDP68.webp,3
LDP68,Village System,Hanoi,Vietnam,/project_images/05%20LM%20-%20LDP68.webp,4
LDP68,Village System,Hanoi,Vietnam,/project_images/06%20CHOAN%20THEN%20-%20LDP68.webp,5
LDP68,Village System,Hanoi,Vietnam,/project_images/07%20CHOAN%20THEN%20-%20LDP68.webp,6
LDP68,Village System,Hanoi,Vietnam,/project_images/08%20NOCN%20-%20LDP68.webp,7
LDP68,Village System,Hanoi,Vietnam,/project_images/09%20NOCN%20-%20LDP68.webp,8
LDP68,Village System,Hanoi,Vietnam,/project_images/10%20NLB%20-%20LDP68.webp,9
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/1%20-%20LDP69.webp,0
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/2%20-%20LDP69.webp,1
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/3.%20-%20LDP69.webp,2
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/4%20-%20LDP69.webp,3
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/5%20-%20LDP69.webp,4
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/6%20-%20LDP69.webp,5
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/7%20-%20LDP69.webp,6
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/8%20-%20LDP69.webp,7
LDP69,Zero Carbon Bamboo Building with Active Participation of Marginalized Community,Jhenaidah,Bangladesh,/project_images/9%20-%20LDP69.webp,8
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P1-Distribution%20-%20LDP7.webp,0
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P10-Before%20&%20after%20-%20LDP7.webp,1
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P2-School%20-%20LDP7.webp,2
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P3-School%20indoor%20-%20LDP7.webp,3
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P4-Intake%20structure%20-%20LDP7.webp,4
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P5-Public%20square%20-%20LDP7.webp,5
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P6-Community%20kitchen%20-%20LDP7.webp,6
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P7-Flowers%20plated%20by%20the%20villagers%20-%20LDP7.webp,7
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P8-Environmental%20education%20-%20LDP7.webp,8
LDP7,IUCN-Wuzhiqiao Community-based Environmental Education Centre,Fengning,China,/project_images/P9-Volunteers%20-%20LDP7.webp,9
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(1).webp,0
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(2).webp,1
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(3).webp,2
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(4).webp,3
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(5).webp,4
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(6).webp,5
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(7).webp,6
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(8).webp,7
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70(9).webp,8
LDP70,Oil mill & cannery of Segermès - Zaghouan / Tunisia,Zaghouan,Tunisia,/project_images/UIA%20Guidebook%202030%20Agenda%20-%20LDP70.webp,9
LDP71,Alto do Cristo,Sobral,Brazil,/project_images/Alto%20do%20Cristo%20-%20Perspectiva%20-%20Dronegram.Art%20-%20LDP71.webp,0
LDP71,Alto do Cristo,Sobral,Brazil,/project_images/Alto%20do%20Cristo%20-%20Perspectiva%201%20-%20LDP71.webp,1
LDP71,Alto do Cristo,Sobral,Brazil,/project_images/Alto%20do%20Cristo%20-%20Perspectiva%202%20-%20LDP71.webp,2
LDP71,Alto do Cristo,Sobral,Brazil,/project_images/Alto%20do%20Cristo%20-%20Perspectiva%203%20-%20LDP71.webp,3
LDP71,Alto do Cristo,Sobral,Brazil,/project_images/Alto%20do%20Cristo%20-%20Perspectiva%204%20-%20LDP71.webp,4
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/1%20-%20LDP72.webp,0
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/10%20-%20LDP72.webp,1
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/2%20-%20LDP72.webp,2
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/3%20-%20LDP72.webp,3
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/4%20-%20LDP72.webp,4
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/5%20-%20LDP72.webp,5
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/6%20-%20LDP72.webp,6
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/7%20-%20LDP72.webp,7
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/8%20-%20LDP72.webp,8
LDP72,বোতলবাড়ি' - Community hub and wash facilities for women,Kuakata,Bangladesh,/project_images/9%20-%20LDP72.webp,9
LDP73,Pajeú Filtering Gardens,Sobral,Brazil,/project_images/Pajeu_Filtering_Gardens_-_Biodiversity_-_LDP73.webp,0
LDP73,Pajeú Filtering Gardens,Sobral,Brazil,/project_images/Pajeu_Filtering_Gardens_-_Biodiversity_2_-_LDP73.webp,1
LDP73,Pajeú Filtering Gardens,Sobral,Brazil,/project_images/Pajeu_Filtering_Gardens_-_Daily_Usage_-_LDP73.webp,2
LDP73,Pajeú Filtering Gardens,Sobral,Brazil,/project_images/Pajeu_Filtering_Gardens_-_Educational_Visit_-_LDP73.webp,3
LDP73,Pajeú Filtering Gardens,Sobral,Brazil,/project_images/Pajeu_Filtering_Gardens_-_View_1_-_LDP73.webp,4
LDP73,Pajeú Filtering Gardens,Sobral,Brazil,/project_images/Pajeu_Filtering_Gardens_-_View_2_-_LDP73.webp,5
LDP73,Pajeú Filtering Gardens,Sobral,Brazil,/project_images/Pajeu_Filtering_Gardens_-_Water_Quality_-_LDP73.webp,6
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/01_casa%20encantada_team%20-%20LDP74.webp,0
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/02_casa%20encantada_social%20participation%20-%20LDP74.webp,1
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/03_casa%20encantada_project%20-%20LDP74.webp,2
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/04_casa%20encantada_project%20-%20LDP74.webp,3
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/05_casa%20encantada_project%20-%20LDP74.webp,4
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/06_casa%20encantada_project%20-%20LDP74.webp,5
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/08_casa%20encantada_construction%20-%20LDP74.webp,6
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/09_casa%20encantada_construction%20-%20LDP74.webp,7
LDP74,CASA ENCANTADA: Gorete's House (Enchanted House),São Luís,Brazil,/project_images/10_casa%20encantada_construction%20-%20LDP74.webp,8
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/001%20-%20LDP75.webp,0
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/002%20-%20LDP75.webp,1
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/003%20-%20LDP75.webp,2
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/004%20-%20LDP75.webp,3
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/005%20-%20LDP75.webp,4
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/006%20-%20LDP75.webp,5
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/007%20-%20LDP75.webp,6
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/master%20plan%20-%20LDP75.webp,7
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/section%20-%20LDP75.webp,8
LDP75,RSC Building in Hainan,Chengmai,China,/project_images/Temperature%20Analysis%20-%20LDP75.webp,9
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_1%20-%20LDP8.webp,0
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_10%20-%20LDP8.webp,1
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_2%20-%20LDP8.webp,2
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_3%20-%20LDP8.webp,3
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_4%20-%20LDP8.webp,4
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_5%20-%20LDP8.webp,5
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_7%20-%20LDP8.webp,6
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/MORK_sunlight%20house_photo_9%20-%20LDP8.webp,7
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/Velux_Grundrisse_100%20-%20LDP8.webp,8
LDP8,VELUX Sunlighthouse,Vienna,Austria,/project_images/Velux_Schnitte_100%20w%20-%20LDP8.webp,9
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_1%20-%20LDP9.webp,0
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_2%20-%20LDP9.webp,1
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_4%20-%20LDP9.webp,2
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_5%20-%20LDP9.webp,3
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_6%20-%20LDP9.webp,4
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_7%20-%20LDP9.webp,5
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_8%20-%20LDP9.webp,6
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_9%20-%20LDP9.webp,7
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_photo_floor%20plan%20M100%20-%20LDP9.webp,8
LDP9,Straw flea,Murstetten,Austria,/project_images/TROY_straw%20flea_view%20south%20west%20M100%20-%20LDP9.webp,9
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_1.jpg,0
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_2.jpg,1
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_3.jpg,2
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_4.jpg,3
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_5.jpg,4
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_6.jpg,5
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_7.jpg,6
P1,Lodsi Community Project for Forrest Essentials,Rishikesh,India,/project_images/P1_8.jpg,7
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_104-Diagrama-Mashiach-Now-infos2_1778.jpg,0
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_DJI_0030.jpg,1
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_DSCF4923.jpg,2
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_DSCF4935_6343.jpg,3
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_DSCF4960.jpg,4
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_DSCF5184.jpg,5
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_DSCF5344.jpg,6
P10,Mashiach Now Square,São Paulo,Brazil,/project_images/P10_DSCF5371.jpg,7
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_4.jpg,0
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_Yulong-Snow-Mountain-Transportation-Complex-13-Arch-Exist-Photography_1213.jpg,1
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_Yulong-Snow-Mountain-Transportation-Complex-15-Arch-Exist-Photography.jpg,2
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_Yulong-Snow-Mountain-Transportation-Complex-03-THAD.jpg,3
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_Yulong-Snow-Mountain-Transportation-Complex-06-Arch-Exist-Photography.jpg,4
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_Yulong-Snow-Mountain-Transportation-Complex-07-Arch-Exist-Photography.jpg,5
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_Yulong-Snow-Mountain-Transportation-Complex-14-Arch-Exist-Photography.jpg,6
P100,Yulong Snow Mountain Transportation Complex,Lijiang,China,/project_images/P100_analytics-illustration.JPG,7
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_01.jpg,0
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_01_PLAN-01.jpg,1
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_02.jpg,2
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_02_Section-01.jpg,3
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_03.jpg,4
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_04.jpg,5
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_05.jpg,6
P101,Hanaju Renovation,Tokyo,Japan,/project_images/P101_06.jpg,7
P102,Sustainable Water Town,Shanghai,China,/project_images/P102_03.jpg,0
P102,Sustainable Water Town,Shanghai,China,/project_images/P102_04.jpg,1
P102,Sustainable Water Town,Shanghai,China,/project_images/P102_01.jpg,2
P102,Sustainable Water Town,Shanghai,China,/project_images/P102_02.jpg,3
P102,Sustainable Water Town,Shanghai,China,/project_images/P102_05.jpg,4
P103,"Unburdened- A Campus Journey from Pressure to Presence, Redesigning Educational Spaces for Student Well-Being and Sustainable Development.",Alexandria,Egypt,/project_images/P103_01-vision-.jpg,0
P103,"Unburdened- A Campus Journey from Pressure to Presence, Redesigning Educational Spaces for Student Well-Being and Sustainable Development.",Alexandria,Egypt,/project_images/P103_04-Rooftop.jpg,1
P103,"Unburdened- A Campus Journey from Pressure to Presence, Redesigning Educational Spaces for Student Well-Being and Sustainable Development.",Alexandria,Egypt,/project_images/P103_02-linking-map-ideas-01.jpg,2
P103,"Unburdened- A Campus Journey from Pressure to Presence, Redesigning Educational Spaces for Student Well-Being and Sustainable Development.",Alexandria,Egypt,/project_images/P103_03-Master-Plan-2.jpg,3
P103,"Unburdened- A Campus Journey from Pressure to Presence, Redesigning Educational Spaces for Student Well-Being and Sustainable Development.",Alexandria,Egypt,/project_images/P103_05-Classroom-layout.jpg,4
P103,"Unburdened- A Campus Journey from Pressure to Presence, Redesigning Educational Spaces for Student Well-Being and Sustainable Development.",Alexandria,Egypt,/project_images/P103_06-System-solution.jpg,5
P103,"Unburdened- A Campus Journey from Pressure to Presence, Redesigning Educational Spaces for Student Well-Being and Sustainable Development.",Alexandria,Egypt,/project_images/P103_07-campagin-2-02.jpg,6
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_03.jpg,0
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_04.jpg,1
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_06.jpg,2
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_14.jpg,3
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_22.jpg,4
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_26.jpg,5
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_implantação-geral2x.jpg,6
P104,Infraestrutura Sustentável e Regeneração Paisagística da Árvore do Amor,Maxaranguape,Brazil,/project_images/P104_regeneração.jpg,7
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_01.jpg,0
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_02.jpg,1
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_03.jpg,2
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_06.jpg,3
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_07.jpg,4
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_09.jpg,5
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_10.jpg,6
P105,Danxia Mountain International Eco-Tourism Resort,Renhua,China,/project_images/P105_11.jpg,7
P106,AIA Framework for Design Excellence,"Washington, DC",United States of America,/project_images/P106_4AIA-Framework-slide2_Principles.jpg,0
P106,AIA Framework for Design Excellence,"Washington, DC",United States of America,/project_images/P106_1AIA-Framework-UN-SDGs.jpg,1
P106,AIA Framework for Design Excellence,"Washington, DC",United States of America,/project_images/P106_2AIA-Framework-Infographic.jpg,2
P106,AIA Framework for Design Excellence,"Washington, DC",United States of America,/project_images/P106_3AIA-Framework-slide1_Overview.jpg,3
P106,AIA Framework for Design Excellence,"Washington, DC",United States of America,/project_images/P106_5AIA-Framework-slide3_Outcomes.jpg,4
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_003_8996.jpg,0
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_001_2059.jpg,1
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_002_504.jpg,2
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_004.jpg,3
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_005.jpg,4
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_006.jpg,5
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_007.jpg,6
P107,SINOVAC Tianfu Factory Renovation,Beijing,China,/project_images/P107_008.jpg,7
P108,Children Friendly Center of Xuzhou,Xuzhou,China,/project_images/P108_001_Xuzhou_5958.jpg,0
